"project","---","acc_average","acc_kurtosis","acc_maximum","acc_median","acc_mininum","acc_mode","acc_skewness","acc_standard_deviation","acc_sum","acc_variance","accm_average","accm_kurtosis","accm_maximum","accm_median","accm_mininum","accm_mode","accm_skewness","accm_standard_deviation","accm_sum","accm_variance","amloc_average","amloc_kurtosis","amloc_maximum","amloc_median","amloc_mininum","amloc_mode","amloc_skewness","amloc_standard_deviation","amloc_sum","amloc_variance","anpm_average","anpm_kurtosis","anpm_maximum","anpm_median","anpm_mininum","anpm_mode","anpm_skewness","anpm_standard_deviation","anpm_sum","anpm_variance","cbo_average","cbo_kurtosis","cbo_maximum","cbo_median","cbo_mininum","cbo_mode","cbo_skewness","cbo_standard_deviation","cbo_sum","cbo_variance","dit_average","dit_kurtosis","dit_maximum","dit_median","dit_mininum","dit_mode","dit_skewness","dit_standard_deviation","dit_sum","dit_variance","lcom4_average","lcom4_kurtosis","lcom4_maximum","lcom4_median","lcom4_mininum","lcom4_mode","lcom4_skewness","lcom4_standard_deviation","lcom4_sum","lcom4_variance","loc_average","loc_kurtosis","loc_maximum","loc_median","loc_mininum","loc_mode","loc_skewness","loc_standard_deviation","loc_sum","loc_variance","mmloc_average","mmloc_kurtosis","mmloc_maximum","mmloc_median","mmloc_mininum","mmloc_mode","mmloc_skewness","mmloc_standard_deviation","mmloc_sum","mmloc_variance","noa_average","noa_kurtosis","noa_maximum","noa_median","noa_mininum","noa_mode","noa_skewness","noa_standard_deviation","noa_sum","noa_variance","noc_average","noc_kurtosis","noc_maximum","noc_median","noc_mininum","noc_mode","noc_skewness","noc_standard_deviation","noc_sum","noc_variance","nom_average","nom_kurtosis","nom_maximum","nom_median","nom_mininum","nom_mode","nom_skewness","nom_standard_deviation","nom_sum","nom_variance","npa_average","npa_kurtosis","npa_maximum","npa_median","npa_mininum","npa_mode","npa_skewness","npa_standard_deviation","npa_sum","npa_variance","npm_average","npm_kurtosis","npm_maximum","npm_median","npm_mininum","npm_mode","npm_skewness","npm_standard_deviation","npm_sum","npm_variance","rfc_average","rfc_kurtosis","rfc_maximum","rfc_median","rfc_mininum","rfc_mode","rfc_skewness","rfc_standard_deviation","rfc_sum","rfc_variance","total_abstract_classes","total_cof","total_eloc","total_loc","total_methods_per_abstract_class","total_modules","total_modules_with_defined_attributes","total_modules_with_defined_methods","total_nom"
"dspace",,"4,16832779623478","86,465906722147",239,0,0,0,"8,14626140178798","17,0508049427644",3764,"290,7299491962","2,94369811577315","8,25721052471325",21,"2,08",0,1,"2,35271619326209","2,53020899213661","2658,15939854315","6,40195754388895","23,4861911358277","9,56474461103409","204,25","15,6052631578947",0,4,"2,43903958340427","24,6605370575011","21208,0305956524","608,142087964387","1,44110801710392","1,38566446447295",6,1,0,1,"1,23303398762081","1,08250309796851","1301,32053944484","1,17181295711142","2,7984496124031","3,62743754631297",24,1,0,0,"1,76821111520977","3,56804582796249",2527,"12,7309510304405","1,22591362126246","0,0889109647942297",5,1,0,0,"0,862495417979264","1,20324469925185",1107,"1,44779780627767","2,69767441860465","50,4034545197476",42,2,0,1,"5,4329363027656","2,97671397202735",2436,"8,86082607126283","148,445182724253","10,5834527546555",1719,74,0,13,"2,82963864609451","205,058671601155",134046,"42049,0587988303","60,9158361018826","17,2523339906683",793,37,0,4,"3,07231703038208","74,5818320459784",55007,"5562,44967133453","5,2469545957918","21,3120978948937",88,2,0,0,"3,46905692434208","7,56098114249614",4738,"57,1684358371823","0,565891472868218","424,155213393194",100,0,0,0,"18,7767408587062","4,05503019820891",511,"16,4432699083862","7,20376522702104","10,7158140928789",65,4,0,2,"2,8457290707776","8,5481878629818",6505,"73,0715157408293","0,772978959025471","102,988190226167",47,0,0,0,"8,48517539373196","2,92107198046845",698,"8,53266151507786","5,48726467331118","11,7146181641756",56,3,0,2,"3,04860723374001","7,44585805363799",4955,"55,4408021549257","29,3410852713178","15,3934706101898",368,16,0,4,"3,1920739127363","38,2781416227801",26495,"1465,21612609361",25,"0,00462120598252193",125726,134046,"11,2",903,706,887,6505
"dvd2xbox",,"1,66814159292035","68,5013214603585",64,"0,5",0,0,"7,19056355666267","4,626098313984",1131,"21,4007856106456","2,12046451398433","27,820175362384","42,375",1,0,0,"4,24396646398879","3,93261214248078","1437,67494048137","15,4654382631873","15,4013676564375","59,1592187088592",439,1,0,0,"6,40265473728698","34,5931048549221","10442,1272710646","1196,68290350364","0,845565067748967","12,019788246108","10,2222222222222","0,139423076923077",0,0,"2,55822913234938","1,19371491908818","573,293115933799","1,42495530805371","1,58702064896755","32,7971471046827",40,0,0,0,"4,56054128508777","3,44408078298844",1076,"11,8616924397502","0,0811209439528024","19,251567606493",2,0,0,0,"4,3404726916311","0,327332777975365",55,"0,107146747537069","2,91002949852507","157,955020947479",200,1,0,0,"10,8520525747493","11,2059748648963",1973,"125,573872672688","160,277286135693","28,7835475766414",3837,2,0,0,"4,73739139317938","390,534542338494",108668,"152517,228759537","47,3967551622419","128,946738126875",2188,1,0,0,"9,75337371843258","136,403532188838",32135,"18605,9235935914","4,85103244837758","30,0784882282064",89,2,0,0,"4,35885755167773","8,03426508624469",3289,"64,5494154760504","0,064896755162242","133,030619753101",8,0,0,0,"11,0569520580022","0,539632435181799",44,"0,291203165100238","6,82890855457227","50,6688068218179",200,1,0,0,"5,79674997212589","15,5080459124972",4630,"240,499488024122","3,41592920353982","53,1741025126786",89,1,0,0,"5,82212837868233","6,66797588918792",2316,"44,4619024587914","5,76991150442478","66,19828278828",200,1,0,0,"6,71183615072417","14,3618620494818",3912,"206,263081528346","31,9041297935103","26,4638678058799",739,1,0,0,"4,3513246309633","71,7842529980518",21631,"5152,9789784883",6,"0,00246402007816891",113275,108668,"23,3333333333333",678,461,353,4630
"dvdauthor",,"2,2962962962963","3,95771616143391",13,1,0,0,"2,03945338093997","3,07364497743208",62,"9,44729344729345","6,57220404433422","3,13081037833156","28,8571428571429","4,83333333333333",0,1,"1,62736398174492","6,49627036152129","177,449509197024","42,2015286099799","41,7889351634498","-0,74876194326354","116,428571428571","37,6571428571429",0,1,"0,506298357966233","34,1986897905526","1128,30124941314","1169,55038339045","1,87647561606801","1,82260612775937","4,8",2,0,2,"0,491632768380286","0,960400123740536","50,6648416338364","0,922368397680836","2,2962962962963","1,13015348564873",9,2,0,0,"1,16696472439678","2,28397115054552",62,"5,21652421652422",0,0,0,0,0,0,0,0,0,0,"5,55555555555556","4,70165219138887",36,3,0,3,"2,47497848314845","9,07800949604353",150,"82,4102564102564","830,037037037037","-0,568578910257479",2444,668,0,0,"0,705524001157499","744,020030824309",22411,"553565,806267806","284,259259259259","-0,541980721710038",834,215,0,1,"0,71629732201107","261,849574050063",7675,"68565,1994301994","23,8518518518519","7,15701631510882",143,13,0,2,"2,56814101824599","30,3044852020592",644,"918,361823361824",0,0,0,0,0,0,0,0,0,0,"23,0740740740741","1,32158003713541",81,20,0,7,"1,33650508548661","21,9263205477694",623,"480,763532763533","23,8518518518519","7,15701631510882",143,13,0,2,"2,56814101824599","30,3044852020592",644,"918,361823361824","23,0740740740741","1,32158003713541",81,20,0,7,"1,33650508548661","21,9263205477694",623,"480,763532763533","130,62962962963","0,137096320357585",454,95,0,91,"0,907620229341034","122,751515155351",3527,"15067,9344729345",0,"0,0883190883190883",20838,22411,0,27,25,25,623
"dvdisaster",,"4,53246753246754","19,5985776522201",71,1,0,0,"4,22544116382958","10,980346576335",349,"120,568010936432","6,11680412287421","14,1637683609937","47,3333333333333","3,84210526315789",0,1,"3,26491526025415","7,06150278120397","470,993917461314","49,8648215289515","58,2252803072711","5,03990937803928","287,333333333333",38,0,10,"2,22563237660935","58,8817438829219","4483,34658365987","3467,05976269401","1,93986846999099","1,78400689496002",5,"1,90909090909091",0,2,"0,94858999502376","0,812725865194629","149,369872189306","0,660523331956358","4,53246753246753","20,6756079808479",34,3,0,2,"3,69961653265205","4,56411753038513",349,"20,8311688311688",0,0,0,0,0,0,0,0,0,0,"3,94805194805195","10,0283368536866",28,3,0,1,"2,91200991131887","4,72366969269518",304,"22,313055365687","761,090909090909","42,4179850931352",12564,298,0,10,"6,01201442032905","1546,92556026307",58604,"2392978,68899521","257,467532467532","6,85077194724968",1741,104,0,82,"2,42607786090086","344,538386235676",19825,"118706,699589884","18,0649350649351","30,6266279027855",338,1,0,0,"5,01356860629888","45,4206473053882",1391,"2063,03520164046",0,0,0,0,0,0,0,0,0,0,"13,7532467532468","55,8112841728047",252,7,0,3,"7,17894127293501","29,2386531496254",1059,"854,898838004101","18,0649350649351","30,6266279027855",338,1,0,0,"5,01356860629888","45,4206473053882",1391,"2063,03520164046","13,7532467532468","55,8112841728047",252,7,0,3,"7,17894127293501","29,2386531496254",1059,"854,898838004101","147,051948051948","39,8153250014218",2118,75,0,5,"5,72785648904383","262,150313254774",11323,"68722,7867395762",0,"0,0596377306903623",32680,58604,0,77,42,76,1059
"dvdmb",,"0,75","-1,37190082644628",2,"0,5",0,0,"0,493382200218159","0,957427107756338",3,"0,916666666666667","1,3132183908046","-1,42071050241674","2,25287356321839","1,5",0,"~","-0,40322624548264","1,02912084228217","5,25287356321839","1,05908970801955","13,4655172413793","-1,17839257827806",26,"13,9310344827586",0,"~","-0,133377215670953","10,8941689523391","53,8620689655172","118,682917162109","1,16091954022989","-1,74000680296614",2,"1,32183908045977",0,2,"-0,198391134165468","1,00388991084589","4,64367816091954","1,00779495309816","0,75","-1,37190082644628",2,"0,5",0,0,"0,493382200218159","0,957427107756338",3,"0,916666666666667",0,0,0,0,0,0,0,0,0,0,"3,25","-0,929230769230769",9,2,0,"~","0,84832069693902","4,03112887414927",13,"16,25","381,5","-0,667680578184711",1467,"29,5",0,"~","1,15336294669687","723,805913211546",1526,523895,"68,5","-0,693562712339262",228,23,0,"~","1,1166864794198","106,912737002348",274,"11430,3333333333","29,5","-0,678212155316439",108,5,0,"~","1,1403350716744","52,4436205208349",118,"2750,33333333333",0,0,0,0,0,0,0,0,0,0,"22,75","-0,668949117554333",87,2,0,"~","1,15177777190565","42,8514877221317",91,"1836,25","29,5","-0,678212155316439",108,5,0,"~","1,1403350716744","52,4436205208349",118,"2750,33333333333","22,75","-0,668949117554333",87,2,0,"~","1,15177777190565","42,8514877221317",91,"1836,25","108,75","-0,669091590409903",419,8,0,"~","1,15162938166359","206,925711307223",435,"42818,25",0,"0,25",1608,1526,0,4,3,3,91
"dvdx",,"0,5625","-0,744511688619913",2,0,0,0,"0,942683960381945","0,813941029804985",9,"0,6625","1,26171875","9,93665942858967","14,5",0,0,0,"3,37970456449889","3,60556707499551","20,1875","13,0001139322917","13,4515625","9,37063987814287",144,0,0,0,"3,26192667051677","35,9605136095482","215,225","1293,1585390625","0,42265625","0,0421685691042941",2,0,0,0,"1,24689549148873","0,697827264174308","6,7625","0,486962890625","0,5625","6,13727435032732",6,0,0,0,"2,73795543115709","1,63171688720807",9,"2,6625",0,0,0,0,0,0,0,0,0,0,"0,4375","0,205964411928824",2,0,0,0,"1,29540076256494","0,727438428093173",7,"0,529166666666667","83,3125","2,5533510028346",576,0,0,0,"2,04554511771053","182,66571243668",1333,"33366,7625","29,75","2,48102546414874",200,0,0,0,"1,91302486753584","59,4020201676677",476,"3528,6","6,8125","3,82742714138922",34,3,0,2,"2,07063405395468","8,78042330035024",109,"77,0958333333333",0,0,0,0,0,0,0,0,0,0,"2,25","3,321577486093",16,0,0,0,"2,10062871227549","4,59710053548248",36,"21,1333333333333","3,1875","0,463173594858858",12,2,0,0,"1,31126475650431","3,83351448847312",51,"14,6958333333333","1,3125","4,16305462053949",10,0,0,0,"2,258483725988","2,7741365022892",21,"7,69583333333333","14,5625","7,79750932452078",142,0,0,0,"2,95147751269412","36,3409204616504",233,"1320,6625",0,"0,0375",1754,1333,0,16,15,5,36
"dvr",,"0,842105263157895","1,09844535725469",4,0,0,0,"1,38853026841664","1,16729306492209",16,"1,3625730994152","2,22933165465258","1,49251627578605","8,3","2,16666666666667",0,0,"1,41066727748404","2,33191375119123","42,357301438399","5,43782174299473","10,7843491820546","1,78577550488739","46,3","8,66666666666667",0,0,"1,57319643412626","12,9398486200009","204,902634459037","167,439682308539","0,715518333827063","2,33551350415964",3,"0,625",0,0,"1,5213363401894","0,768000779581359","13,5948483427142","0,589825197437575","0,842105263157895","1,98547866023304",5,0,0,0,"1,70555120090137","1,42451387009108",16,"2,02923976608187",0,0,0,0,0,0,0,0,0,0,"1,89473684210526","9,96280971745923",14,1,0,1,"3,2107265015652","3,14280018175769",36,"9,87719298245614","130,947368421053","1,71849791748939",676,67,0,0,"1,71219971078665","195,808146943269",2488,"38340,8304093567",43,"1,69368155222691",210,17,0,0,"1,5459933531321","57,7581163127746",817,3336,"7,31578947368421","3,44383933242878",41,3,0,2,"2,08148671072185","10,749949000287",139,"115,561403508772",0,0,0,0,0,0,0,0,0,0,"8,31578947368421","2,6116636823761",41,5,0,0,"1,7870486062359","10,9952142699497",158,"120,894736842105","1,36842105263158","3,3389866766748",6,1,0,1,"1,74948542130675","1,46099381380504",26,"2,13450292397661","7,15789473684211","2,44677593410381",35,4,0,0,"1,73019822136926","9,33489961794946",136,"87,140350877193","39,2631578947368","2,04573635470104",208,20,0,0,"1,78141368786639","59,7781473498869",746,"3573,4269005848",0,"0,0467836257309941",3188,2488,0,19,17,14,158
"dxglwrap",,1,"5,64705882352941",9,0,0,0,"2,33728844183377","1,81392463477543",63,"3,29032258064516","1,51366919749416","2,56927293466033","8,18181818181818",1,0,1,"1,88076950462624","2,08839908966707","95,3611594421318","4,36141075772224","10,7549493180503","2,89285169914465","66,3333333333333","3,93333333333333",0,0,"1,83962045025805","15,3271528069672","677,561807037167","234,921613168122","1,46751730810354","2,65526017510675","8,17647058823529",1,0,0,"1,47367971763979","1,71816123250971","92,4535904105232","2,9520780208993","0,984126984126984","3,94395828285223",8,0,0,0,"2,19196773049721","1,93850677062114",62,"3,75780849974398","0,0158730158730159","58,0161290322581",1,0,0,0,"7,74700774701162","0,125988157669742",1,"0,0158730158730159","11,031746031746","51,3605448596115",337,2,0,0,"7,1239367474292","42,9602097422225",695,"1845,57962109575","107,174603174603","14,6603025381346",1254,18,0,0,"3,51860832985161","208,368898961135",6752,"43417,5980542755","43,2698412698413","7,1736202992474",406,7,0,0,"2,76362636734592","86,7055094333886",2726,"7517,84536610343","7,38095238095238","53,5617570320656",208,3,0,0,"7,32137674407715","26,1758498468984",465,"685,175115207373","0,0158730158730159","58,0161290322581",1,0,0,0,"7,74700774701163","0,125988157669742",1,"0,0158730158730159","12,5396825396825","46,300898264112",343,3,0,0,"6,69868170460456","44,6823286845234",790,"1996,51049667179","6,23809523809524","55,5607567551814",208,2,0,0,"7,50961957495886","26,0964181732792",393,"681,023041474654","12,3968253968254","46,8496850085507",343,3,0,0,"6,74288576781566","44,5683743225995",781,"1986,33998975934","23,031746031746","21,0987357562497",356,4,0,0,"4,38671532731029","55,302385252755",1451,"3058,35381464414",1,"0,0161290322580645",10832,6752,4,63,47,41,790
"e2fsprogs",,"4,01639344262295","25,8912063245515",78,1,0,0,"4,55016422458424","9,32765909989815",735,"87,0052242839128","5,05147237581636","9,79639085222782",38,"3,5",0,1,"2,63355653072785","5,52032556892144","924,419444774393","30,4739943868878","32,968873585585","12,9219459593041",256,25,0,1,"2,78883024907032","32,6705456203658","6033,30386616205","1067,3645511324","2,18350696094011","3,01712380023605",9,2,0,2,"1,31609828381103","1,45903302519763","399,581773852042","2,12877736861735","4,01639344262295","8,02594114803556",30,3,0,0,"2,52347896876332","5,10060911018496",735,"26,0162132949018",0,0,0,0,0,0,0,0,0,0,"2,67213114754098","36,4599484658403",40,1,0,1,"5,39116665944567","4,38173523561311",489,"19,1996036750135","192,120218579235","37,8263349390652",3695,79,0,0,"5,37149713690777","391,801638497879",35158,"153508,523929622","65,5846994535519","7,52966440273327",437,45,0,1,"2,43900797094568","74,8684721111318",12002,"5605,28811625533","7,10382513661202","33,4133752814507",141,2,0,0,"4,9361666089163","15,3757028468681",1300,"236,412238035189",0,0,0,0,0,0,0,0,0,0,"6,27868852459016","54,1479474657088",132,3,0,1,"6,59438595070825","12,9836725203902",1149,"168,575752116736","7,10382513661202","33,4133752814507",141,2,0,0,"4,9361666089163","15,3757028468681",1300,"236,412238035189","6,27868852459016","54,1479474657088",132,3,0,1,"6,59438595070825","12,9836725203902",1149,"168,575752116736","43,9781420765027","33,7571588254144",864,14,0,2,"5,18400739039231","96,4356504848764",8048,"9299,83468444124",0,"0,0220680958385876",32113,35158,0,183,102,172,1149
"eaccelerator",,"0,125","3,14285714285714",1,0,0,0,"2,26778683805536","0,353553390593274",1,"0,125","3,22159090909091","3,00379163850661","20,5",1,0,1,"2,21392683742326","7,02430581594977","25,7727272727273","49,3408721959858","10,1060606060606","2,96568165765553",69,1,0,1,"2,20299721806287","23,9798605867713","80,8484848484848","575,033713760987","1,31885822510823","-1,23421650833755","3,25","1,39285714285714",0,0,"0,352723809022841","1,30088701578526","10,5508658008658","1,69230702783868","0,125","3,14285714285714",1,0,0,0,"2,26778683805536","0,353553390593274",1,"0,125",0,0,0,0,0,0,0,0,0,0,"6,875","0,808810445670611",29,"2,5",0,0,"1,4479463744825","10,1761275261551",55,"103,553571428571","56,875","1,06751051524771",292,"5,5",0,0,"1,61829257047897","106,026192855485",455,"11241,5535714286","20,375","-0,284238533789205",92,1,0,1,"1,25438434578031","37,3590207121577",163,"1395,69642857143",2,"3,14285714285714",16,0,0,0,"2,26778683805536","5,65685424949238",16,32,0,0,0,0,0,0,0,0,0,0,"7,5","1,25999980421333",33,3,0,0,"1,60057828281063","11,3641038864865",60,"129,142857142857",2,"3,14285714285714",16,0,0,0,"2,26778683805536","5,65685424949238",16,32,"7,5","1,25999980421333",33,3,0,0,"1,60057828281063","11,3641038864865",60,"129,142857142857","9,125","2,02190755065809",44,4,0,0,"1,85844458766522","14,8654681344767",73,"220,982142857143",0,"0,0178571428571429",9313,455,0,8,1,5,60
"earth3d",,"2,39823008849558","7,00114996449577",19,1,0,0,"2,49709015061161","3,56205153319797",271,"12,688211125158","1,44559243771633","0,736172065059742","5,66666666666667",1,0,1,"0,951843823518453","1,25872697501803","163,351945461945","1,58439359763805","9,27220825634542","2,61157099050208","51,75","4,5",0,0,"1,66968266503006","11,2447982413781","1047,75953296703","126,4454874893","0,976477150348831","4,54112253297569","5,5","0,75",0,0,"1,8328478591422","1,06360460700875","110,341917989418","1,13125476005024","1,79646017699115","14,8417085656037",23,0,0,0,"3,3077129953154","3,31974421356364",203,"11,0207016434893","0,513274336283186","5,66154582306201",5,0,0,0,"2,29985321907721","0,964689478609083",58,"0,930625790139065","1,74336283185841","2,45076360772826",9,1,0,1,"1,51281089135489","1,78675064743411",197,"3,19247787610619","76,1504424778761","24,5652111065414",1210,17,0,0,"4,55816141745614","163,116206453676",8605,"26606,8968078382","27,4867256637168","18,4405441539023",354,9,0,0,"3,83176451416078","50,4221668664133",3106,"2542,39491150443","3,47787610619469","13,4880023442667",36,2,0,0,"3,20521872898998","5,28322369313056",393,"27,9124525916561","0,345132743362832","20,8393284806871",7,0,0,0,"4,14797229574996","0,970731604663874",39,"0,942319848293299","5,27433628318584","6,51080702264572",40,3,0,0,"2,46273664370218","7,26199474221125",596,"52,7365676359039","1,23893805309735","15,0353967034926",15,0,0,0,"3,46103054598922","2,39148166969464",140,"5,71918457648546","4,61061946902655","9,83554906435725",39,3,0,0,"2,90992186776087","6,46064131646191",521,"41,7398862199747","23,3716814159292","10,3135800295727",234,8,0,0,"3,10569075611224","41,8808246887747",2641,"1754,00347661188",9,"0,0214127686472819",8947,8605,"7,33333333333333",113,80,85,596
"easytag",,"2,88235294117647","3,24034492834106",16,1,0,1,"1,95850113303025","3,57708235958901",245,"12,7955182072829","2,21721476732869","3,14630010947852","14,7777777777778",1,0,0,"1,87043423181279","3,31634666752976","188,463255222939","10,9981552192357","19,1681104793908","6,6351379866081","172,272727272727",1,0,0,"2,33825052629575","31,473439007855","1629,28939074822","990,57736298117","0,963413369068092","7,46768116651037",7,"1,125",0,0,"1,91832600852261","1,13871275732166","81,8901363707878","1,2966667436871","2,88235294117647","6,50734127574594",30,0,0,0,"2,45308569901627","5,62606977066813",245,"31,6526610644258",0,0,0,0,0,0,0,0,0,0,"1,96470588235294","12,008051472548",21,1,0,0,"3,1306560828362","3,40674072288179",167,"11,6058823529412","377,2","8,16770837974799",4478,2,0,0,"2,98742485169935","916,197782244902",32062,"839418,376190476","93,8235294117647","15,839762517704",1368,1,0,0,"3,63488500671889","210,149843165854",7975,"44162,9565826331","11,6352941176471","24,8794215295018",197,2,0,0,"4,63428532659189","27,5481600192859",989,"758,901120448179",0,0,0,0,0,0,0,0,0,0,"9,31764705882353","13,9031986615001",137,2,0,0,"3,57876370595092","22,4006865140897",792,"501,790756302521","11,6352941176471","24,8794215295018",197,2,0,0,"4,63428532659189","27,5481600192859",989,"758,901120448179","9,31764705882353","13,9031986615001",137,2,0,0,"3,57876370595092","22,4006865140897",792,"501,790756302521","69,4588235294117","8,13932623772807",838,2,0,0,"3,00843140012369","174,929002805164",5904,"30600,156022409",0,"0,0343137254901961",37961,32062,0,85,63,45,792
